date,region_name,Rainfall,SPI - 3 months,Temperature,Water Satisfaction Index (WSI),Solar Radiation,Soil Moisture (gapfilled historical time series),FPAR,FPAR - zscore,asap0_id,asap1_id,month,day,dekad_id,target_ews,Cluster_Wilayah,month_extracted
2010-08-11,Sumatera Utara,118.933,1.328,23.791,99.688,150577.787,0.348,65.154,0.387,183,446,8,11,23,0,2,8
2010-08-21,Bali,43.303,1.912,24.085,97.766,216655.73,0.214,68.407,0.933,183,1169,8,21,24,0,1,8
2010-08-21,Bangka Belitung,95.149,2.045,27.155,99.746,191266.975,0.236,68.196,-0.216,183,628,8,21,24,0,1,8
2010-08-21,Banten,114.09,1.98,26.582,99.602,212911.863,0.344,53.859,-0.156,183,1547,8,21,24,0,0,8
2010-08-21,Bengkulu,73.894,1.688,23.854,99.581,198347.708,0.3,68.591,-0.216,183,501,8,21,24,0,2,8
2010-08-21,D.I. Yogyakarta,49.519,1.442,26.734,96.09,214680.009,0.241,56.933,1.232,183,1171,8,21,24,0,1,8
2010-08-21,Dki Jakarta,73.868,1.986,27.558,98.969,205280.162,0.401,35.803,0.065,183,181,8,21,24,0,0,8
2010-08-21,Gorontalo,47.901,1.812,24.952,97.892,203572.325,0.289,66.063,1.392,183,176,8,21,24,0,1,8
2010-08-21,Jambi,70.661,1.595,21.184,99.702,202848.049,0.311,72.843,0.21,183,1173,8,21,24,0,2,8
2010-08-21,Jawa Barat,117.623,1.833,25.719,99.498,210691.265,0.312,59.684,0.612,183,2380,8,21,24,0,0,8
2010-08-21,Jawa Tengah,104.664,1.684,26.509,98.748,217970.149,0.308,58.614,0.872,183,1174,8,21,24,0,0,8
2010-08-21,Jawa Timur,40.136,1.789,26.753,92.511,224467.254,0.266,57.188,1.138,183,1175,8,21,24,0,1,8
2010-08-21,Kalimantan Barat,61.203,1.649,26.549,99.988,196039.957,0.315,61.69,0.307,183,1170,8,21,24,0,0,8
2010-08-21,Kalimantan S.,115.688,1.737,26.393,99.917,183804.841,0.298,58.842,-0.108,183,98,8,21,24,0,0,8
2010-08-21,Kalimantan T.,108.417,1.932,26.503,99.993,187275.997,0.331,65.496,0.005,183,115,8,21,24,0,0,8
2010-08-21,Kalimantan Timur,60.374,1.359,25.99,98.111,189594.437,0.322,68.589,0.012,183,1161,8,21,24,0,0,8
2010-08-21,Kepulauan-riau,44.806,1.342,27.661,92.417,205211.42,0.326,68.913,0.307,183,2384,8,21,24,0,0,8
2010-08-21,Lampung,58.569,1.932,26.503,99.883,194341.439,0.295,58.19,0.61,183,1176,8,21,24,0,0,8
2010-08-21,Maluku,124.655,1.283,25.746,98.033,198721.176,0.349,71.731,1.163,183,2144,8,21,24,0,0,8
2010-08-21,Maluku Utara,42.962,0.772,24.414,98.695,195437.661,0.292,65.333,0.796,183,635,8,21,24,0,1,8
2010-08-21,Nangroe A.D.,28.503,2.289,26.301,96.39,220373.831,0.331,56.143,0.27,183,1165,8,21,24,0,0,8
2010-08-21,Nusatenggara B.,17.076,2.005,25.635,78.771,229473.339,0.168,58.221,1.33,183,1178,8,21,24,0,1,8
2010-08-21,Nusatenggara T.,6.387,1.214,24.857,81.482,234237.902,0.193,55.833,1.348,183,1179,8,21,24,0,1,8
2010-08-21,Papua,59.264,2.032,26.135,94.319,189296.768,0.286,58.362,0.356,183,2385,8,21,24,0,1,8
2010-08-21,Papua Barat,129.416,0.593,24.977,97.188,203258.481,0.381,63.953,0.177,183,2179,8,21,24,0,0,8
2010-08-21,Riau,55.398,1.421,26.638,99.87,203581.728,0.319,71.433,0.151,183,2386,8,21,24,0,0,8
2010-08-21,Sulawesi Barat,57.03,1.962,24.933,99.93,192563.481,0.322,62.578,-0.087,183,2151,8,21,24,0,0,8
2010-08-21,Sulawesi Selatan,48.901,1.851,25.08,98.71,209023.631,0.304,58.972,0.523,183,2158,8,21,24,0,0,8
2010-08-21,Sulawesi Tengah,63.826,1.317,23.598,99.229,192156.484,0.318,64.46,0.332,183,442,8,21,24,0,2,8
2010-08-21,Sulawesi Tengg.,64.406,1.998,24.366,99.64,190777.435,0.312,55.211,-0.482,183,443,8,21,24,0,0,8
2010-08-21,Sulawesi Utara,44.953,1.663,23.397,97.784,206190.172,0.34,66.526,0.795,183,595,8,21,24,0,2,8
2010-08-21,Sumatera Barat,52.593,1.465,22.684,99.439,209785.415,0.311,70.048,0.232,183,444,8,21,24,0,2,8
2010-08-21,Sumatera Selatan,65.259,1.777,26.206,99.927,192918.722,0.332,64.501,0.275,183,2162,8,21,24,0,0,8
2010-08-21,Sumatera Utara,63.485,1.191,24.364,99.696,219139.873,0.345,64.162,0.46,183,446,8,21,24,0,2,8
2010-09-01,Bali,37.817,2.158,23.965,97.77,189108.183,0.184,68.059,1.019,183,1169,9,1,25,0,1,9
2010-09-01,Bangka Belitung,107.042,1.794,26.867,99.744,158182.336,0.232,67.684,-0.088,183,628,9,1,25,0,1,9
2010-09-01,Banten,134.602,1.955,25.972,99.612,176032.655,0.34,51.788,-0.065,183,1547,9,1,25,0,0,9
2010-09-01,Bengkulu,71.721,1.39,23.174,99.58,152027.343,0.31,67.874,-0.11,183,501,9,1,25,0,2,9
2010-09-01,Dki Jakarta,44.347,1.951,27.094,98.97,180602.967,0.401,36.487,0.251,183,181,9,1,25,0,0,9
2010-09-01,Gorontalo,79.926,1.995,24.848,97.779,173110.617,0.259,64.862,1.451,183,176,9,1,25,0,1,9
2010-09-01,Jambi,44.077,1.249,20.912,99.698,156612.256,0.311,72.636,0.334,183,1173,9,1,25,0,2,9
2010-09-01,Jawa Barat,108.738,2.01,25.239,99.438,178448.561,0.298,58.569,0.739,183,2380,9,1,25,0,0,9
2010-09-01,Jawa Tengah,83.713,1.925,26.126,98.726,184970.734,0.298,58.097,1.077,183,1174,9,1,25,0,0,9
2010-09-01,Jawa Timur,25.222,2.021,26.46,88.974,187482.53,0.269,57.548,1.372,183,1175,9,1,25,0,1,9
2010-09-01,Kalimantan Barat,114.534,1.737,25.952,99.989,133972.359,0.318,60.077,0.313,183,1170,9,1,25,0,0,9
2010-09-01,Kalimantan S.,90.808,1.88,26.197,99.912,138908.084,0.304,57.08,0.019,183,98,9,1,25,0,0,9
2010-09-01,Kalimantan T.,94.952,2.061,26.279,99.993,139072.779,0.32,63.665,-0.012,183,115,9,1,25,0,0,9
2010-09-01,Kalimantan Timur,98.831,1.505,25.945,98.198,156095.814,0.324,68.112,0.112,183,1161,9,1,25,0,0,9
2010-09-01,Kepulauan-riau,83.23,1.125,27.156,92.83,155084.017,0.326,67.489,0.259,183,2384,9,1,25,0,0,9
2010-09-01,Lampung,72.052,1.836,26.016,99.832,170492.121,0.3,58.014,0.791,183,1176,9,1,25,0,0,9
2010-09-01,Maluku,63.127,1.438,25.773,97.774,176051.881,0.328,69.625,1.174,183,2144,9,1,25,0,0,9
2010-09-01,Maluku Utara,52.979,0.966,24.721,98.629,185930.812,0.265,63.944,0.819,183,635,9,1,25,0,1,9
2010-09-01,Nangroe A.D.,48.092,1.853,26.041,95.772,178009.604,0.333,56.022,0.364,183,1165,9,1,25,0,0,9
2010-09-01,Nusatenggara B.,32.713,2.352,25.489,74.071,197541.546,0.181,57.483,1.593,183,1178,9,1,25,0,1,9
2010-09-01,Papua,27.029,2.067,26.745,94.531,183642.606,0.294,58.7,0.733,183,2385,9,1,25,0,1,9
2010-09-01,Papua Barat,126.93,0.746,25.169,97.525,173991.895,0.382,65.005,0.351,183,2179,9,1,25,0,0,9
2010-09-01,Riau,57.801,1.062,26.151,99.879,161557.811,0.322,70.787,0.252,183,2386,9,1,25,0,0,9
2010-09-01,Sulawesi Barat,118.374,2.258,24.901,99.943,170436.314,0.325,62.564,0.111,183,2151,9,1,25,0,0,9
2010-09-01,Sulawesi Selatan,146.38,2.25,25.123,98.724,183806.631,0.296,58.277,0.822,183,2158,9,1,25,0,0,9
2010-09-01,Sulawesi Tengah,90.531,1.442,23.782,99.313,179839.561,0.311,64.819,0.336,183,442,9,1,25,0,2,9
2010-09-01,Sulawesi Tengg.,104.008,2.142,24.667,99.599,183217.681,0.316,56.288,-0.233,183,443,9,1,25,0,0,9
2010-09-01,Sulawesi Utara,85.85,1.7,23.395,97.941,184891.492,0.333,66.092,0.849,183,595,9,1,25,0,2,9
2010-09-01,Sumatera Barat,61.602,1.144,22.234,99.441,159932.24,0.323,69.532,0.303,183,444,9,1,25,0,2,9
2010-09-01,Sumatera Selatan,61.983,1.496,25.821,99.909,161318.049,0.325,63.031,0.382,183,2162,9,1,25,0,0,9
2010-09-01,Sumatera Utara,79.279,0.589,23.899,99.708,166382.892,0.347,62.512,0.491,183,446,9,1,25,0,2,9
2010-09-11,Bali,85.589,2.484,24.159,97.783,201716.497,0.202,67.789,1.1,183,1169,9,11,26,0,1,9
2010-09-11,Bangka Belitung,79.433,1.805,26.856,99.742,176284.691,0.236,67.205,0.046,183,628,9,11,26,0,1,9
2010-09-11,Banten,140.007,2.266,26.288,99.646,184960.99,0.336,49.641,-0.024,183,1547,9,11,26,0,0,9
2010-09-11,Bengkulu,104.731,1.563,23.731,99.584,191876.006,0.301,66.757,-0.094,183,501,9,11,26,0,2,9
2010-09-11,Dki Jakarta,52.834,2.358,27.184,98.95,179015.309,0.411,36.221,0.293,183,181,9,11,26,0,0,9
2010-09-11,Gorontalo,77.764,1.834,24.99,97.854,188433.826,0.275,63.679,1.449,183,176,9,11,26,0,1,9
2010-09-11,Jambi,101.219,1.421,21.103,99.691,187658.764,0.305,71.795,0.348,183,1173,9,11,26,0,2,9
2010-09-11,Jawa Barat,105.578,2.389,25.279,99.236,175550.256,0.321,57.148,0.822,183,2380,9,11,26,0,0,9
2010-09-11,Jawa Tengah,116.949,2.399,26.137,98.717,186566.349,0.331,57.078,1.202,183,1174,9,11,26,0,0,9
2010-09-11,Jawa Timur,54.301,2.466,26.428,87.736,199304.876,0.297,57.565,1.529,183,1175,9,11,26,0,1,9
2010-09-11,Kalimantan Barat,80.406,1.729,26.43,99.991,176458.103,0.318,58.565,0.277,183,1170,9,11,26,0,0,9
2010-09-11,Kalimantan S.,130.984,2.109,26.401,99.909,172741.838,0.3,55.384,0.075,183,98,9,11,26,0,0,9
2010-09-11,Kalimantan T.,139.207,2.278,26.517,99.993,170228.561,0.333,61.647,-0.089,183,115,9,11,26,0,0,9
2010-09-11,Kalimantan Timur,69.544,1.437,25.791,98.246,162883.05,0.326,67.152,0.142,183,1161,9,11,26,0,0,9
2010-09-11,Kepulauan-riau,68.179,1.168,27.299,93.115,190385.153,0.326,65.614,0.16,183,2384,9,11,26,0,0,9
2010-09-11,Lampung,59.431,1.983,26.211,99.817,174543.498,0.296,57.563,0.909,183,1176,9,11,26,0,0,9
2010-09-11,Maluku,32.553,1.412,25.741,97.475,183647.987,0.333,67.703,1.149,183,2144,9,11,26,0,0,9
2010-09-11,Maluku Utara,31.007,0.775,24.624,98.867,186889.898,0.257,62.598,0.795,183,635,9,11,26,0,1,9
2010-09-11,Nangroe A.D.,104.63,2.203,25.785,95.885,185569.304,0.336,54.957,0.313,183,1165,9,11,26,0,0,9
2010-09-11,Nusatenggara B.,35.197,2.5,25.634,73.57,212076.141,0.176,57.725,1.864,183,1178,9,11,26,0,1,9
2010-09-11,Papua,42.941,2.288,26.255,94.845,178294.502,0.295,58.905,1.022,183,2385,9,11,26,0,1,9
2010-09-11,Papua Barat,75.358,0.676,25.024,98.456,192605.343,0.371,66.092,0.575,183,2179,9,11,26,0,0,9
2010-09-11,Riau,91.397,1.28,26.326,99.885,178905.755,0.32,70.341,0.324,183,2386,9,11,26,0,0,9
2010-09-11,Sulawesi Barat,64.466,2.307,25.038,99.938,178867.465,0.318,62.263,0.233,183,2151,9,11,26,0,0,9
2010-09-11,Sulawesi Selatan,101.287,2.456,25.258,98.877,204570.215,0.297,57.482,0.975,183,2158,9,11,26,0,0,9
2010-09-11,Sulawesi Tengah,93.255,1.491,23.754,99.493,182002.303,0.312,64.975,0.37,183,442,9,11,26,0,2,9
2010-09-11,Sulawesi Tengg.,65.976,2.35,24.819,99.652,196813.857,0.308,56.947,-0.063,183,443,9,11,26,0,0,9
2010-09-11,Sulawesi Utara,72.202,1.595,23.414,98.392,182350.208,0.326,65.698,0.87,183,595,9,11,26,0,2,9
2010-09-11,Sumatera Barat,105.435,1.417,22.566,99.417,196499.157,0.313,68.638,0.296,183,444,9,11,26,0,2,9
2010-09-11,Sumatera Selatan,81.645,1.659,25.935,99.899,171901.901,0.33,61.537,0.425,183,2162,9,11,26,0,0,9
2010-09-11,Sumatera Utara,80.615,0.722,23.966,99.718,190970.073,0.348,60.546,0.454,183,446,9,11,26,0,2,9
2010-09-21,Bali,74.464,2.5,24.54,97.854,196027.877,0.177,67.703,1.189,183,1169,9,21,27,0,1,9
2010-09-21,Bangka Belitung,141.211,1.816,26.547,99.739,160063.977,0.261,66.43,0.139,183,628,9,21,27,0,1,9
2010-09-21,Banten,152.401,2.336,26.149,99.643,172722.653,0.376,47.51,0.003,183,1547,9,21,27,0,0,9
2010-09-21,Bengkulu,209.268,1.725,23.099,99.597,151953.771,0.304,65.319,-0.095,183,501,9,21,27,0,2,9
2010-09-21,Dki Jakarta,65.63,2.441,27.257,98.956,178745.518,0.406,35.213,0.254,183,181,9,21,27,0,0,9
2010-09-21,Jambi,102.158,1.304,20.775,99.681,154131.505,0.317,70.465,0.303,183,1173,9,21,27,0,2,9
2010-09-21,Jawa Barat,113.127,2.448,25.432,98.84,178030.54,0.329,55.376,0.86,183,2380,9,21,27,0,0,9
2010-09-21,Jawa Tengah,118.024,2.476,26.271,98.755,186195.022,0.331,55.585,1.258,183,1174,9,21,27,0,0,9
2010-09-21,Jawa Timur,56.473,2.499,26.728,88.63,198132.135,0.282,57.107,1.6,183,1175,9,21,27,0,1,9
2010-09-21,Kalimantan Barat,114.994,1.706,25.849,99.993,149605.698,0.32,57.409,0.262,183,1170,9,21,27,0,0,9
2010-09-21,Kalimantan S.,127.439,2.155,26.465,99.907,152167.583,0.304,53.86,0.117,183,98,9,21,27,0,0,9
2010-09-21,Kalimantan T.,130.739,2.288,26.554,99.993,150193.491,0.318,59.847,-0.128,183,115,9,21,27,0,0,9
2010-09-21,Kalimantan Timur,77.183,1.494,26.134,98.306,166561.309,0.325,66.345,0.182,183,1161,9,21,27,0,0,9
2010-09-21,Kepulauan-riau,92.057,1.038,26.851,93.223,160705.563,0.326,63.787,0.082,183,2384,9,21,27,0,0,9
2010-09-21,Lampung,129.588,2.068,25.997,99.823,163361.866,0.308,56.872,0.985,183,1176,9,21,27,0,0,9
2010-09-21,Maluku,48.807,1.56,26.068,97.93,192809.537,0.323,65.961,1.063,183,2144,9,21,27,0,0,9
2010-09-21,Maluku Utara,40.092,1.02,24.933,99.057,198127.494,0.257,61.238,0.709,183,635,9,21,27,0,1,9
2010-09-21,Nangroe A.D.,67.754,1.861,25.145,96.087,154573.266,0.344,53.556,0.214,183,1165,9,21,27,0,0,9
2010-09-21,Papua,42.213,2.356,26.803,94.671,194489.665,0.303,58.832,1.206,183,2385,9,21,27,0,1,9
2010-09-21,Papua Barat,117.198,0.78,25.491,98.989,203842.482,0.374,66.729,0.725,183,2179,9,21,27,0,0,9
2010-09-21,Riau,123.317,1.222,25.802,99.886,153952.693,0.327,69.925,0.371,183,2386,9,21,27,0,0,9
2010-09-21,Sulawesi Barat,117.96,2.408,24.989,99.93,176166.632,0.312,61.707,0.286,183,2151,9,21,27,0,0,9
2010-09-21,Sulawesi Selatan,110.729,2.479,25.31,99.138,191037.094,0.296,56.67,1.028,183,2158,9,21,27,4,0,9
2010-09-21,Sulawesi Tengah,84.822,1.641,23.832,99.573,184940.121,0.313,64.939,0.411,183,442,9,21,27,0,2,9
2010-09-21,Sulawesi Tengg.,117.832,2.474,24.565,99.732,174047.129,0.312,57.73,0.11,183,443,9,21,27,3,0,9
2010-09-21,Sulawesi Utara,71.087,1.841,23.539,99.09,194777.54,0.332,65.328,0.857,183,595,9,21,27,0,2,9
2010-09-21,Sumatera Barat,141.726,1.362,22.059,99.414,144260.059,0.321,67.393,0.247,183,444,9,21,27,0,2,9
2010-09-21,Sumatera Selatan,140.097,1.74,25.75,99.887,162190.456,0.352,59.931,0.423,183,2162,9,21,27,0,0,9
2010-09-21,Sumatera Utara,114.74,0.617,23.552,99.728,155144.958,0.35,58.293,0.372,183,446,9,21,27,0,2,9
2010-10-01,Bali,99.824,2.499,24.386,97.915,187362.629,0.198,67.373,1.209,183,1169,10,1,28,0,1,10
2010-10-01,Bangka Belitung,148.302,1.749,26.777,99.739,153979.47,0.237,65.308,0.216,183,628,10,1,28,0,1,10
2010-10-01,Banten,138.136,2.261,26.221,99.584,193683.683,0.362,45.542,0.015,183,1547,10,1,28,0,0,10
2010-10-01,Bengkulu,143.472,1.636,23.223,99.608,159909.916,0.314,63.659,-0.127,183,501,10,1,28,0,2,10
2010-10-01,Dki Jakarta,70.119,2.305,27.167,98.967,192617.097,0.401,33.405,0.101,183,181,10,1,28,0,0,10
2010-10-01,Jambi,73.836,1.251,21.196,99.673,166289.209,0.322,68.7,0.233,183,1173,10,1,28,0,2,10
2010-10-01,Jawa Barat,107.046,2.394,25.48,98.551,199633.934,0.319,53.225,0.832,183,2380,10,1,28,0,0,10
2010-10-01,Jawa Tengah,95.345,2.398,26.126,98.831,192274.002,0.34,53.906,1.255,183,1174,10,1,28,0,0,10
2010-10-01,Kalimantan Barat,141.256,1.583,26.118,99.992,139966.311,0.32,56.495,0.229,183,1170,10,1,28,0,0,10
2010-10-01,Kalimantan S.,134.565,2.331,26.598,99.909,153938.492,0.305,52.208,0.107,183,98,10,1,28,0,0,10
2010-10-01,Kalimantan T.,166.839,2.421,26.705,99.992,152889.44,0.328,57.739,-0.198,183,115,10,1,28,0,0,10
2010-10-01,Kalimantan Timur,82.617,1.413,26.367,98.402,168120.485,0.322,65.154,0.191,183,1161,10,1,28,0,0,10
2010-10-01,Kepulauan-riau,94.914,1.094,27.178,93.29,160682.465,0.326,61.693,-0.006,183,2384,10,1,28,0,0,10
2010-10-01,Lampung,111.697,2.098,26.104,99.846,169723.0,0.306,55.723,0.997,183,1176,10,1,28,0,0,10
2010-10-01,Maluku,82.303,1.75,26.171,96.411,188719.777,0.328,64.559,0.965,183,2144,10,1,28,0,0,10
2010-10-01,Maluku Utara,54.929,1.407,25.021,99.209,192162.159,0.261,60.105,0.609,183,635,10,1,28,0,1,10
2010-10-01,Nangroe A.D.,83.517,1.822,25.774,96.251,160507.47,0.347,51.511,0.048,183,1165,10,1,28,0,0,10
2010-10-01,Papua,27.874,2.36,26.973,94.13,192489.884,0.311,58.273,1.272,183,2385,10,1,28,0,1,10
2010-10-01,Papua Barat,110.908,0.946,25.321,99.059,183890.129,0.375,66.741,0.775,183,2179,10,1,28,0,0,10
2010-10-01,Riau,88.098,1.185,26.716,99.895,171834.262,0.329,69.552,0.411,183,2386,10,1,28,0,0,10
2010-10-01,Sulawesi Barat,162.957,2.457,25.168,99.922,165418.97,0.308,61.021,0.265,183,2151,10,1,28,0,0,10
2010-10-01,Sulawesi Selatan,137.654,2.489,25.196,99.308,172883.178,0.287,55.659,0.983,183,2158,10,1,28,3,0,10
2010-10-01,Sulawesi Tengah,79.967,1.811,23.925,99.686,172635.63,0.32,64.648,0.438,183,442,10,1,28,0,2,10
2010-10-01,Sulawesi Tengg.,155.66,2.5,24.646,99.774,172552.327,0.303,58.175,0.219,183,443,10,1,28,3,0,10
2010-10-01,Sulawesi Utara,67.95,1.823,23.695,99.138,194325.582,0.318,64.956,0.811,183,595,10,1,28,0,2,10
2010-10-01,Sumatera Barat,117.178,1.324,22.44,99.405,159698.73,0.327,66.056,0.187,183,444,10,1,28,0,2,10
2010-10-01,Sumatera Selatan,119.359,1.659,26.031,99.874,167214.001,0.345,58.141,0.386,183,2162,10,1,28,0,0,10
2010-10-01,Sumatera Utara,93.907,0.636,24.033,99.748,159014.574,0.352,56.107,0.282,183,446,10,1,28,0,2,10
2010-10-11,Bali,47.768,2.498,24.629,97.896,213142.735,0.197,66.945,1.208,183,1169,10,11,29,0,1,10
2010-10-11,Bangka Belitung,58.055,1.649,27.39,99.726,196020.07,0.227,63.924,0.26,183,628,10,11,29,0,1,10
2010-10-11,Banten,53.393,2.108,26.421,99.516,199987.269,0.369,44.269,0.09,183,1547,10,11,29,0,0,10
2010-10-11,Bengkulu,92.296,1.437,23.256,99.611,185966.896,0.318,62.107,-0.14,183,501,10,11,29,0,2,10
2010-10-11,Dki Jakarta,35.934,2.168,27.312,98.995,194396.508,0.408,31.469,-0.079,183,181,10,11,29,0,0,10
2010-10-11,Jambi,69.575,1.166,21.119,99.65,189897.761,0.326,66.913,0.166,183,1173,10,11,29,0,2,10
2010-10-11,Jawa Barat,77.48,2.323,25.436,98.161,195054.223,0.326,50.802,0.752,183,2380,10,11,29,0,0,10
2010-10-11,Kalimantan Barat,76.122,1.328,27.027,99.997,200084.53,0.322,56.223,0.242,183,1170,10,11,29,0,0,10
2010-10-11,Kalimantan S.,80.268,2.347,26.649,99.917,175825.889,0.313,51.204,0.148,183,98,10,11,29,0,0,10
2010-10-11,Kalimantan T.,80.983,2.373,26.734,99.991,174882.161,0.35,56.134,-0.203,183,115,10,11,29,0,0,10
2010-10-11,Kalimantan Timur,59.356,1.341,26.181,98.485,177870.991,0.323,64.16,0.222,183,1161,10,11,29,0,0,10
2010-10-11,Kepulauan-riau,62.349,0.9,27.686,93.172,196891.242,0.326,60.568,0.015,183,2384,10,11,29,0,0,10
2010-10-11,Lampung,30.569,1.858,26.722,99.797,194069.46,0.284,54.41,0.961,183,1176,10,11,29,0,0,10
2010-10-11,Maluku,41.131,1.821,26.352,97.056,204541.485,0.335,63.361,0.823,183,2144,10,11,29,0,0,10
2010-10-11,Maluku Utara,33.595,1.718,25.245,99.531,205239.979,0.271,59.292,0.515,183,635,10,11,29,0,1,10
2010-10-11,Nangroe A.D.,44.607,1.095,26.264,96.36,204460.914,0.336,48.952,-0.168,183,1165,10,11,29,0,0,10
2010-10-11,Papua,41.373,2.39,26.471,94.803,192398.855,0.322,57.649,1.272,183,2385,10,11,29,0,1,10
2010-10-11,Papua Barat,52.876,0.907,25.455,98.859,209056.79,0.371,66.354,0.758,183,2179,10,11,29,0,0,10
2010-10-11,Riau,49.165,0.72,27.086,99.847,202555.423,0.322,69.321,0.427,183,2386,10,11,29,0,0,10
2010-10-11,Sulawesi Barat,83.876,2.432,25.641,99.909,205860.96,0.297,60.464,0.234,183,2151,10,11,29,0,0,10
2010-10-11,Sulawesi Selatan,58.137,2.493,25.702,99.444,207087.439,0.28,54.88,0.922,183,2158,10,11,29,0,0,10
2010-10-11,Sulawesi Tengah,68.699,1.83,24.285,99.719,201164.085,0.306,64.318,0.48,183,442,10,11,29,0,2,10
2010-10-11,Sulawesi Tengg.,61.315,2.5,25.379,99.815,203143.092,0.297,59.098,0.374,183,443,10,11,29,3,0,10
2010-10-11,Sulawesi Utara,84.56,2.042,23.866,99.382,205301.56,0.321,64.537,0.724,183,595,10,11,29,0,2,10
2010-10-11,Sumatera Barat,64.162,0.951,22.331,99.391,202606.232,0.32,64.431,0.079,183,444,10,11,29,0,2,10
2010-10-11,Sumatera Selatan,90.126,1.585,26.618,99.854,190131.779,0.34,56.505,0.325,183,2162,10,11,29,0,0,10
2010-10-11,Sumatera Utara,62.613,0.124,24.235,99.794,210114.424,0.349,53.687,0.122,183,446,10,11,29,0,2,10
2010-10-21,Bali,161.246,2.479,24.549,97.922,222109.639,0.169,66.185,1.145,183,1169,10,21,30,0,1,10
2010-10-21,Bangka Belitung,124.817,1.581,26.483,99.756,160652.138,0.24,61.217,0.198,183,628,10,21,30,0,1,10
2010-10-21,Banten,137.018,1.894,26.004,99.488,179569.063,0.363,43.422,0.181,183,1547,10,21,30,0,0,10
2010-10-21,Bengkulu,147.823,1.276,22.936,99.586,167527.645,0.322,60.372,-0.189,183,501,10,21,30,0,2,10
2010-10-21,Dki Jakarta,87.795,1.913,26.881,99.001,180956.443,0.399,29.179,-0.325,183,181,10,21,30,0,0,10
2010-10-21,Jambi,83.628,1.002,20.645,99.627,170797.035,0.34,64.491,0.052,183,1173,10,21,30,0,2,10
2010-10-21,Jawa Barat,150.456,2.036,25.091,98.149,173062.304,0.342,48.035,0.596,183,2380,10,21,30,0,0,10
2010-10-21,Kalimantan Barat,104.097,0.969,25.761,99.998,149424.728,0.324,55.715,0.165,183,1170,10,21,30,0,0,10
2010-10-21,Kalimantan S.,101.503,2.271,26.163,99.922,156157.169,0.309,49.372,0.048,183,98,10,21,30,4,0,10
2010-10-21,Kalimantan T.,117.605,2.275,26.215,99.992,152581.151,0.323,54.273,-0.247,183,115,10,21,30,4,0,10
2010-10-21,Kalimantan Timur,125.112,1.2,26.152,98.465,174008.112,0.33,62.505,0.192,183,1161,10,21,30,0,0,10
2010-10-21,Kepulauan-riau,134.339,1.007,26.73,93.088,153243.381,0.326,58.196,-0.086,183,2384,10,21,30,0,0,10
2010-10-21,Maluku,88.973,1.967,26.191,98.599,198839.818,0.333,62.408,0.692,183,2144,10,21,30,0,0,10
2010-10-21,Maluku Utara,76.748,2.051,25.078,99.757,206141.475,0.253,58.642,0.423,183,635,10,21,30,0,1,10
2010-10-21,Nangroe A.D.,92.385,0.847,25.304,96.627,177779.263,0.346,45.602,-0.467,183,1165,10,21,30,0,0,10
2010-10-21,Papua,67.622,2.391,26.538,96.431,218927.998,0.319,56.776,1.202,183,2385,10,21,30,0,1,10
2010-10-21,Papua Barat,67.221,0.751,25.472,99.085,217978.146,0.363,65.582,0.665,183,2179,10,21,30,0,0,10
2010-10-21,Riau,104.641,0.506,25.9,99.864,169097.579,0.319,68.692,0.377,183,2386,10,21,30,0,0,10
2010-10-21,Sulawesi Barat,138.126,2.29,25.284,99.902,183137.519,0.329,59.705,0.18,183,2151,10,21,30,0,0,10
2010-10-21,Sulawesi Selatan,175.597,2.474,25.218,99.521,195450.808,0.298,53.79,0.797,183,2158,10,21,30,0,0,10
2010-10-21,Sulawesi Tengah,126.136,1.806,23.986,99.721,194057.233,0.311,63.778,0.502,183,442,10,21,30,0,2,10
2010-10-21,Sulawesi Tengg.,122.46,2.5,24.842,99.858,187382.336,0.306,59.585,0.447,183,443,10,21,30,0,0,10
2010-10-21,Sulawesi Utara,95.863,1.665,23.48,99.638,197458.06,0.331,64.019,0.605,183,595,10,21,30,0,2,10
2010-10-21,Sumatera Barat,98.013,0.793,21.98,99.398,175707.615,0.334,62.562,-0.081,183,444,10,21,30,0,2,10
2010-10-21,Sumatera Selatan,127.109,1.413,25.747,99.84,167376.003,0.347,54.458,0.213,183,2162,10,21,30,0,0,10
2010-10-21,Sumatera Utara,126.868,0.055,23.49,99.867,166076.755,0.349,50.885,-0.128,183,446,10,21,30,0,2,10
2010-11-01,Bali,124.004,2.487,24.515,97.929,174625.135,0.201,65.041,1.017,183,1169,11,1,31,0,1,11
2010-11-01,Bangka Belitung,138.685,1.548,26.772,99.763,165824.086,0.238,57.996,0.115,183,628,11,1,31,0,1,11
2010-11-01,Bengkulu,112.726,1.214,23.287,99.511,169710.266,0.324,58.729,-0.245,183,501,11,1,31,0,2,11
2010-11-01,Dki Jakarta,60.629,1.876,27.302,99.005,154317.404,0.418,26.875,-0.564,183,181,11,1,31,0,0,11
2010-11-01,Gorontalo,57.855,1.577,25.068,99.985,170604.707,0.267,59.198,0.854,183,176,11,1,31,1,1,11
2010-11-01,Jambi,83.755,1.031,20.892,99.608,159777.605,0.329,62.006,-0.071,183,1173,11,1,31,0,2,11
2010-11-01,Jawa Barat,98.994,1.875,25.417,98.382,159327.335,0.362,45.247,0.402,183,2380,11,1,31,0,0,11
